status,youtube_id,label,split,frame_dir,audio_path
success,71o3hq6iSPM,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/71o3hq6iSPM_0,processed_vggsound/train/audio/female_speech__woman_speaking/71o3hq6iSPM_0.wav
success,YWrnd7G-nqs,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/YWrnd7G-nqs_140,processed_vggsound/train/audio/typing_on_computer_keyboard/YWrnd7G-nqs_140.wav
success,PGNL08Ak-2s,train horning,test,processed_vggsound/test/frames/train_horning/PGNL08Ak-2s_77,processed_vggsound/test/audio/train_horning/PGNL08Ak-2s_77.wav
success,-cCfCIFoQDY,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/-cCfCIFoQDY_50,processed_vggsound/train/audio/female_speech__woman_speaking/-cCfCIFoQDY_50.wav
success,XHDcZUXPtcI,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/XHDcZUXPtcI_60,processed_vggsound/train/audio/playing_acoustic_guitar/XHDcZUXPtcI_60.wav
success,1pm82JaM4v0,playing piano,train,processed_vggsound/train/frames/playing_piano/1pm82JaM4v0_20,processed_vggsound/train/audio/playing_piano/1pm82JaM4v0_20.wav
success,H7SgiQNyLQo,train horning,train,processed_vggsound/train/frames/train_horning/H7SgiQNyLQo_0,processed_vggsound/train/audio/train_horning/H7SgiQNyLQo_0.wav
success,wIwML67Co7E,playing piano,train,processed_vggsound/train/frames/playing_piano/wIwML67Co7E_80,processed_vggsound/train/audio/playing_piano/wIwML67Co7E_80.wav
success,3t6bDDgedcU,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/3t6bDDgedcU_0,processed_vggsound/train/audio/bird_chirping__tweeting/3t6bDDgedcU_0.wav
success,SVoLykPMwAs,"bird chirping, tweeting",test,processed_vggsound/test/frames/bird_chirping__tweeting/SVoLykPMwAs_30,processed_vggsound/test/audio/bird_chirping__tweeting/SVoLykPMwAs_30.wav
success,ZsgC3fzPjOo,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/ZsgC3fzPjOo_5,processed_vggsound/train/audio/bird_chirping__tweeting/ZsgC3fzPjOo_5.wav
success,5B29CwNwULU,raining,test,processed_vggsound/test/frames/raining/5B29CwNwULU_30,processed_vggsound/test/audio/raining/5B29CwNwULU_30.wav
success,ZVdJbjhrwzA,thunder,train,processed_vggsound/train/frames/thunder/ZVdJbjhrwzA_10,processed_vggsound/train/audio/thunder/ZVdJbjhrwzA_10.wav
success,nUHSecZICwY,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/nUHSecZICwY_30,processed_vggsound/train/audio/female_speech__woman_speaking/nUHSecZICwY_30.wav
success,QSRvxtA5YpM,train horning,train,processed_vggsound/train/frames/train_horning/QSRvxtA5YpM_38,processed_vggsound/train/audio/train_horning/QSRvxtA5YpM_38.wav
success,ysrPrE9D1CQ,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/ysrPrE9D1CQ_220,processed_vggsound/train/audio/typing_on_computer_keyboard/ysrPrE9D1CQ_220.wav
success,LyzZKJmVHnE,raining,train,processed_vggsound/train/frames/raining/LyzZKJmVHnE_30,processed_vggsound/train/audio/raining/LyzZKJmVHnE_30.wav
success,hlZtBaeby5s,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/hlZtBaeby5s_40,processed_vggsound/train/audio/playing_acoustic_guitar/hlZtBaeby5s_40.wav
success,64ollREPrUw,raining,train,processed_vggsound/train/frames/raining/64ollREPrUw_36,processed_vggsound/train/audio/raining/64ollREPrUw_36.wav
success,hOuSfYwZAF8,train horning,train,processed_vggsound/train/frames/train_horning/hOuSfYwZAF8_198,processed_vggsound/train/audio/train_horning/hOuSfYwZAF8_198.wav
success,fK39zLd_OrM,train horning,test,processed_vggsound/test/frames/train_horning/fK39zLd_OrM_706,processed_vggsound/test/audio/train_horning/fK39zLd_OrM_706.wav
success,tyMro1Y6bw0,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/tyMro1Y6bw0_370,processed_vggsound/train/audio/typing_on_computer_keyboard/tyMro1Y6bw0_370.wav
success,6ySJtrDjp8w,people crowd,test,processed_vggsound/test/frames/people_crowd/6ySJtrDjp8w_30,processed_vggsound/test/audio/people_crowd/6ySJtrDjp8w_30.wav
success,10rH37YYvKU,thunder,test,processed_vggsound/test/frames/thunder/10rH37YYvKU_30,processed_vggsound/test/audio/thunder/10rH37YYvKU_30.wav
success,HC3xwEBBcIk,people crowd,train,processed_vggsound/train/frames/people_crowd/HC3xwEBBcIk_200,processed_vggsound/train/audio/people_crowd/HC3xwEBBcIk_200.wav
success,be00qVDv7vM,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/be00qVDv7vM_20,processed_vggsound/train/audio/bird_chirping__tweeting/be00qVDv7vM_20.wav
success,ntHbEZo-v_o,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/ntHbEZo-v_o_300,processed_vggsound/train/audio/bird_chirping__tweeting/ntHbEZo-v_o_300.wav
success,HGH-qq7Hung,helicopter,train,processed_vggsound/train/frames/helicopter/HGH-qq7Hung_340,processed_vggsound/train/audio/helicopter/HGH-qq7Hung_340.wav
success,-s2G3Kto0Gw,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/-s2G3Kto0Gw_30,processed_vggsound/train/audio/typing_on_computer_keyboard/-s2G3Kto0Gw_30.wav
success,Fz1SAYd7js0,thunder,test,processed_vggsound/test/frames/thunder/Fz1SAYd7js0_30,processed_vggsound/test/audio/thunder/Fz1SAYd7js0_30.wav
success,3yedSgs2tQg,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/3yedSgs2tQg_30,processed_vggsound/train/audio/playing_acoustic_guitar/3yedSgs2tQg_30.wav
success,nzScLuBtisY,people crowd,train,processed_vggsound/train/frames/people_crowd/nzScLuBtisY_120,processed_vggsound/train/audio/people_crowd/nzScLuBtisY_120.wav
success,_o8yh1Zufic,people crowd,train,processed_vggsound/train/frames/people_crowd/_o8yh1Zufic_270,processed_vggsound/train/audio/people_crowd/_o8yh1Zufic_270.wav
success,wfrtVnsVNhc,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/wfrtVnsVNhc_210,processed_vggsound/train/audio/ocean_burbling/wfrtVnsVNhc_210.wav
success,ddl4fgbjsk0,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/ddl4fgbjsk0_30,processed_vggsound/train/audio/waterfall_burbling/ddl4fgbjsk0_30.wav
success,XFoavXdnFFQ,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/XFoavXdnFFQ_120,processed_vggsound/train/audio/waterfall_burbling/XFoavXdnFFQ_120.wav
success,u98MLtdZxWQ,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/u98MLtdZxWQ_60,processed_vggsound/train/audio/playing_acoustic_guitar/u98MLtdZxWQ_60.wav
success,kmI25_Umgwg,train horning,train,processed_vggsound/train/frames/train_horning/kmI25_Umgwg_117,processed_vggsound/train/audio/train_horning/kmI25_Umgwg_117.wav
success,Ibbl6TewkHo,thunder,train,processed_vggsound/train/frames/thunder/Ibbl6TewkHo_220,processed_vggsound/train/audio/thunder/Ibbl6TewkHo_220.wav
success,JWS4V99sFYI,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/JWS4V99sFYI_20,processed_vggsound/train/audio/typing_on_computer_keyboard/JWS4V99sFYI_20.wav
success,AF0CtMb81t8,dog barking,test,processed_vggsound/test/frames/dog_barking/AF0CtMb81t8_30,processed_vggsound/test/audio/dog_barking/AF0CtMb81t8_30.wav
success,yaBJUfXpsGI,raining,train,processed_vggsound/train/frames/raining/yaBJUfXpsGI_20,processed_vggsound/train/audio/raining/yaBJUfXpsGI_20.wav
success,1tJdV9lG8dI,cat meowing,train,processed_vggsound/train/frames/cat_meowing/1tJdV9lG8dI_30,processed_vggsound/train/audio/cat_meowing/1tJdV9lG8dI_30.wav
success,Ti0Ck0xTdw4,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/Ti0Ck0xTdw4_30,processed_vggsound/test/audio/typing_on_computer_keyboard/Ti0Ck0xTdw4_30.wav
success,4gr2Se5WKP4,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/4gr2Se5WKP4_30,processed_vggsound/train/audio/female_speech__woman_speaking/4gr2Se5WKP4_30.wav
success,DDZlMjb-0i4,helicopter,test,processed_vggsound/test/frames/helicopter/DDZlMjb-0i4_150,processed_vggsound/test/audio/helicopter/DDZlMjb-0i4_150.wav
success,iHONgoZxw6E,train horning,train,processed_vggsound/train/frames/train_horning/iHONgoZxw6E_0,processed_vggsound/train/audio/train_horning/iHONgoZxw6E_0.wav
success,EAHbMk015Rw,thunder,test,processed_vggsound/test/frames/thunder/EAHbMk015Rw_30,processed_vggsound/test/audio/thunder/EAHbMk015Rw_30.wav
success,Mhxj2fL8ZhE,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/Mhxj2fL8ZhE_10,processed_vggsound/train/audio/ocean_burbling/Mhxj2fL8ZhE_10.wav
success,gSPdbYaZM3o,helicopter,train,processed_vggsound/train/frames/helicopter/gSPdbYaZM3o_90,processed_vggsound/train/audio/helicopter/gSPdbYaZM3o_90.wav
success,NN7dCwbDDJ0,playing piano,test,processed_vggsound/test/frames/playing_piano/NN7dCwbDDJ0_30,processed_vggsound/test/audio/playing_piano/NN7dCwbDDJ0_30.wav
success,fUCVZRETzvo,train horning,test,processed_vggsound/test/frames/train_horning/fUCVZRETzvo_3,processed_vggsound/test/audio/train_horning/fUCVZRETzvo_3.wav
success,SDZeH9KJAUs,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/SDZeH9KJAUs_230,processed_vggsound/train/audio/female_speech__woman_speaking/SDZeH9KJAUs_230.wav
success,kNQW_JbTPXE,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/kNQW_JbTPXE_0,processed_vggsound/train/audio/waterfall_burbling/kNQW_JbTPXE_0.wav
success,RPscbFkdUto,thunder,test,processed_vggsound/test/frames/thunder/RPscbFkdUto_520,processed_vggsound/test/audio/thunder/RPscbFkdUto_520.wav
success,2c5VU69225M,dog barking,train,processed_vggsound/train/frames/dog_barking/2c5VU69225M_30,processed_vggsound/train/audio/dog_barking/2c5VU69225M_30.wav
success,Pk8gfVVVCd8,raining,train,processed_vggsound/train/frames/raining/Pk8gfVVVCd8_30,processed_vggsound/train/audio/raining/Pk8gfVVVCd8_30.wav
success,z4HX8-du2nQ,helicopter,test,processed_vggsound/test/frames/helicopter/z4HX8-du2nQ_70,processed_vggsound/test/audio/helicopter/z4HX8-du2nQ_70.wav
success,S_aiAxSDTAk,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/S_aiAxSDTAk_0,processed_vggsound/train/audio/ocean_burbling/S_aiAxSDTAk_0.wav
success,U3CAjsm1sec,cat meowing,train,processed_vggsound/train/frames/cat_meowing/U3CAjsm1sec_30,processed_vggsound/train/audio/cat_meowing/U3CAjsm1sec_30.wav
success,7GjdyxNBxZQ,people crowd,test,processed_vggsound/test/frames/people_crowd/7GjdyxNBxZQ_220,processed_vggsound/test/audio/people_crowd/7GjdyxNBxZQ_220.wav
success,_ZstcEd3GHU,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/_ZstcEd3GHU_20,processed_vggsound/train/audio/typing_on_computer_keyboard/_ZstcEd3GHU_20.wav
success,f0hBZBe9DmQ,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/f0hBZBe9DmQ_30,processed_vggsound/test/audio/typing_on_computer_keyboard/f0hBZBe9DmQ_30.wav
success,NKGKcvtn6J8,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/NKGKcvtn6J8_70,processed_vggsound/train/audio/female_speech__woman_speaking/NKGKcvtn6J8_70.wav
success,vtv6SW3Wock,playing piano,train,processed_vggsound/train/frames/playing_piano/vtv6SW3Wock_110,processed_vggsound/train/audio/playing_piano/vtv6SW3Wock_110.wav
success,dVMXAggMKbA,dog barking,train,processed_vggsound/train/frames/dog_barking/dVMXAggMKbA_6,processed_vggsound/train/audio/dog_barking/dVMXAggMKbA_6.wav
success,VJwHpabEHPU,cat meowing,train,processed_vggsound/train/frames/cat_meowing/VJwHpabEHPU_30,processed_vggsound/train/audio/cat_meowing/VJwHpabEHPU_30.wav
success,3-rVy5PTHPQ,train horning,train,processed_vggsound/train/frames/train_horning/3-rVy5PTHPQ_230,processed_vggsound/train/audio/train_horning/3-rVy5PTHPQ_230.wav
success,F-05f83ju9M,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/F-05f83ju9M_30,processed_vggsound/train/audio/bird_chirping__tweeting/F-05f83ju9M_30.wav
success,g7vE2LBARPs,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/g7vE2LBARPs_27,processed_vggsound/train/audio/bird_chirping__tweeting/g7vE2LBARPs_27.wav
success,__DjqqJwgzg,people crowd,train,processed_vggsound/train/frames/people_crowd/__DjqqJwgzg_250,processed_vggsound/train/audio/people_crowd/__DjqqJwgzg_250.wav
success,-qxw8nbLj_0,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/-qxw8nbLj_0_0,processed_vggsound/test/audio/waterfall_burbling/-qxw8nbLj_0_0.wav
success,7q8qPZUMSWk,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/7q8qPZUMSWk_30,processed_vggsound/train/audio/female_speech__woman_speaking/7q8qPZUMSWk_30.wav
success,F3y1tTk4oB8,helicopter,train,processed_vggsound/train/frames/helicopter/F3y1tTk4oB8_0,processed_vggsound/train/audio/helicopter/F3y1tTk4oB8_0.wav
success,edObQJBoSPU,helicopter,test,processed_vggsound/test/frames/helicopter/edObQJBoSPU_60,processed_vggsound/test/audio/helicopter/edObQJBoSPU_60.wav
success,BNrmXcZQ-p4,helicopter,test,processed_vggsound/test/frames/helicopter/BNrmXcZQ-p4_30,processed_vggsound/test/audio/helicopter/BNrmXcZQ-p4_30.wav
success,lAXpiE0dm_k,playing piano,test,processed_vggsound/test/frames/playing_piano/lAXpiE0dm_k_340,processed_vggsound/test/audio/playing_piano/lAXpiE0dm_k_340.wav
success,kJ1AWz_mhmE,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/kJ1AWz_mhmE_30,processed_vggsound/test/audio/car_engine_knocking/kJ1AWz_mhmE_30.wav
success,eWA7Vl4S3Uc,people crowd,train,processed_vggsound/train/frames/people_crowd/eWA7Vl4S3Uc_250,processed_vggsound/train/audio/people_crowd/eWA7Vl4S3Uc_250.wav
success,-WX0loEwkOQ,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/-WX0loEwkOQ_213,processed_vggsound/train/audio/typing_on_computer_keyboard/-WX0loEwkOQ_213.wav
success,47YlecLyyK0,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/47YlecLyyK0_30,processed_vggsound/train/audio/playing_acoustic_guitar/47YlecLyyK0_30.wav
success,jF73O9J4KEI,cat meowing,test,processed_vggsound/test/frames/cat_meowing/jF73O9J4KEI_30,processed_vggsound/test/audio/cat_meowing/jF73O9J4KEI_30.wav
success,qX9qWNc3sVw,people crowd,train,processed_vggsound/train/frames/people_crowd/qX9qWNc3sVw_40,processed_vggsound/train/audio/people_crowd/qX9qWNc3sVw_40.wav
success,_BS02seNphc,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/_BS02seNphc_30,processed_vggsound/train/audio/waterfall_burbling/_BS02seNphc_30.wav
success,35l-Ty6PNR8,cat meowing,train,processed_vggsound/train/frames/cat_meowing/35l-Ty6PNR8_19,processed_vggsound/train/audio/cat_meowing/35l-Ty6PNR8_19.wav
success,G08xRUmPvKw,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/G08xRUmPvKw_64,processed_vggsound/train/audio/car_engine_knocking/G08xRUmPvKw_64.wav
success,T8zELmSNq2M,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/T8zELmSNq2M_110,processed_vggsound/train/audio/typing_on_computer_keyboard/T8zELmSNq2M_110.wav
success,1CZ-bybGzu4,people crowd,test,processed_vggsound/test/frames/people_crowd/1CZ-bybGzu4_30,processed_vggsound/test/audio/people_crowd/1CZ-bybGzu4_30.wav
success,qjomGPm1Uh8,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/qjomGPm1Uh8_1,processed_vggsound/train/audio/typing_on_computer_keyboard/qjomGPm1Uh8_1.wav
success,oawKpAI-l9M,helicopter,train,processed_vggsound/train/frames/helicopter/oawKpAI-l9M_100,processed_vggsound/train/audio/helicopter/oawKpAI-l9M_100.wav
success,z8Wjdss5uMg,playing piano,test,processed_vggsound/test/frames/playing_piano/z8Wjdss5uMg_10,processed_vggsound/test/audio/playing_piano/z8Wjdss5uMg_10.wav
success,eV3xxM-Kfxc,thunder,train,processed_vggsound/train/frames/thunder/eV3xxM-Kfxc_130,processed_vggsound/train/audio/thunder/eV3xxM-Kfxc_130.wav
success,T79l7dlAsi8,dog barking,train,processed_vggsound/train/frames/dog_barking/T79l7dlAsi8_35,processed_vggsound/train/audio/dog_barking/T79l7dlAsi8_35.wav
success,KQCGaBu-rBw,people crowd,train,processed_vggsound/train/frames/people_crowd/KQCGaBu-rBw_30,processed_vggsound/train/audio/people_crowd/KQCGaBu-rBw_30.wav
success,Nqgi9DhwFCU,playing piano,train,processed_vggsound/train/frames/playing_piano/Nqgi9DhwFCU_20,processed_vggsound/train/audio/playing_piano/Nqgi9DhwFCU_20.wav
success,9SVbr69L7wM,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/9SVbr69L7wM_60,processed_vggsound/test/audio/waterfall_burbling/9SVbr69L7wM_60.wav
success,4xR6HvjYEII,people crowd,train,processed_vggsound/train/frames/people_crowd/4xR6HvjYEII_30,processed_vggsound/train/audio/people_crowd/4xR6HvjYEII_30.wav
success,LyjghGT9rnc,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/LyjghGT9rnc_30,processed_vggsound/train/audio/waterfall_burbling/LyjghGT9rnc_30.wav
success,KXn7InqM3yo,people crowd,test,processed_vggsound/test/frames/people_crowd/KXn7InqM3yo_30,processed_vggsound/test/audio/people_crowd/KXn7InqM3yo_30.wav
success,v9N9LsSWOCA,people crowd,train,processed_vggsound/train/frames/people_crowd/v9N9LsSWOCA_30,processed_vggsound/train/audio/people_crowd/v9N9LsSWOCA_30.wav
success,AyjjP5CeWmM,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/AyjjP5CeWmM_30,processed_vggsound/train/audio/waterfall_burbling/AyjjP5CeWmM_30.wav
success,Z9JZZxMtn9U,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/Z9JZZxMtn9U_20,processed_vggsound/train/audio/waterfall_burbling/Z9JZZxMtn9U_20.wav
success,qwHJmmzohIM,raining,train,processed_vggsound/train/frames/raining/qwHJmmzohIM_30,processed_vggsound/train/audio/raining/qwHJmmzohIM_30.wav
success,t3u3ykowlvs,raining,train,processed_vggsound/train/frames/raining/t3u3ykowlvs_30,processed_vggsound/train/audio/raining/t3u3ykowlvs_30.wav
success,FA5-qvLhtq4,cat meowing,train,processed_vggsound/train/frames/cat_meowing/FA5-qvLhtq4_80,processed_vggsound/train/audio/cat_meowing/FA5-qvLhtq4_80.wav
success,6S3biZq8dPY,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/6S3biZq8dPY_60,processed_vggsound/train/audio/female_speech__woman_speaking/6S3biZq8dPY_60.wav
success,Ctuu2FLKFMU,train horning,train,processed_vggsound/train/frames/train_horning/Ctuu2FLKFMU_212,processed_vggsound/train/audio/train_horning/Ctuu2FLKFMU_212.wav
success,PEAIVf2F8eA,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/PEAIVf2F8eA_30,processed_vggsound/train/audio/waterfall_burbling/PEAIVf2F8eA_30.wav
success,K9pxq6oUhWI,helicopter,train,processed_vggsound/train/frames/helicopter/K9pxq6oUhWI_50,processed_vggsound/train/audio/helicopter/K9pxq6oUhWI_50.wav
success,wMy6zE7fi0M,helicopter,train,processed_vggsound/train/frames/helicopter/wMy6zE7fi0M_460,processed_vggsound/train/audio/helicopter/wMy6zE7fi0M_460.wav
success,0jVvlyJKzQc,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/0jVvlyJKzQc_10,processed_vggsound/train/audio/typing_on_computer_keyboard/0jVvlyJKzQc_10.wav
success,H0MTqgT8UkU,ocean burbling,test,processed_vggsound/test/frames/ocean_burbling/H0MTqgT8UkU_110,processed_vggsound/test/audio/ocean_burbling/H0MTqgT8UkU_110.wav
